filename,scene_graph
Zh4CZSe,0-hat on 7-head .  0-hat on 8-man .  10-man has 12-nose .  10-man has 3-hand .  10-man has 5-hair .  10-man wearing 1-shirt .  12-nose of 10-man .  13-glass on 8-man .  7-head of 8-man .  8-man has 7-head .  8-man wearing 0-hat .  8-man wearing 13-glass .  8-man wearing 15-shirt .  8-man wearing 4-glove 
zKbUmLB,10-letter on 6-sign .  14-letter on 6-sign .  15-letter on 6-sign 
zl617iP,10-arm of 14-woman .  14-woman has 0-hair .  14-woman has 10-arm .  14-woman has 1-arm .  14-woman has 4-hand .  14-woman has 5-hand .  14-woman on 3-bed .  14-woman wearing 2-shirt .  15-pillow on 3-bed .  1-arm of 14-woman .  4-hand of 14-woman .  5-hand of 14-woman .  8-window behind 14-woman 
ZMaAKc9,0-hair on 14-head .  11-eye of 6-man .  12-eye of 6-man .  13-mouth of 6-man .  14-head of 6-man .  15-mouth of 6-man .  2-nose of 6-man .  2-nose on 3-face .  3-face of 6-man .  4-tie near 9-neck .  4-tie on 6-man .  5-eye of 6-man .  6-man has 0-hair .  6-man has 11-eye .  6-man has 12-eye .  6-man has 13-mouth .  6-man has 14-head .  6-man has 15-mouth .  6-man has 2-nose .  6-man has 3-face .  6-man has 5-eye .  6-man has 9-neck .  6-man wearing 1-shirt .  6-man wearing 4-tie .  6-man wearing 7-tie .  7-tie near 9-neck .  7-tie on 6-man 
zoIImWJ,1-eye on 3-face .  3-face has 1-eye 
zOImoh5, 1-letter 
ZOSUjXw,0-ear of 13-man .  11-hat on 2-man .  12-head of 13-man .  13-man has 0-ear .  13-man has 12-head .  13-man has 8-nose .  2-man wearing 11-hat .  2-man wearing 7-jacket .  8-nose of 13-man 
zPT9dFf, 0-ear .   10-flower .   11-flower .   12-flower .   13-flower .   14-leg .   15-flower .   1-head .   2-flower .   3-flower .   4-flower .   5-flower .   6-flower .   7-flower .   8-flower .   9-leg 
zq7bXGu,0-man has 1-hand .  0-man has 3-hand .  0-man has 5-hair .  0-man has 6-head .  0-man has 7-neck .  0-man has 8-face .  0-man has 9-ear .  0-man wearing 11-jacket .  0-man wearing 2-shirt .  0-man wearing 4-tie .  1-hand of 0-man .  2-shirt under 11-jacket .  3-hand of 0-man .  4-tie near 7-neck .  4-tie on 0-man .  5-hair on 6-head .  6-head of 0-man .  8-face of 0-man .  9-ear of 0-man 
zQPb3nD, 0-letter .   10-letter .   11-letter .   13-letter .   14-letter .   15-letter .   1-letter .   2-letter .   3-letter .   4-letter .   5-letter .   6-letter .   7-letter .   8-letter 
zRgnrbT,0-tie near 12-neck .  0-tie on 1-man .  13-mouth of 1-man .  15-logo on 8-logo .  1-man has 12-neck .  1-man has 13-mouth .  1-man has 2-hair .  1-man has 3-nose .  1-man has 6-face .  1-man has 7-head .  1-man wearing 0-tie .  1-man wearing 11-glass .  1-man wearing 14-jacket .  1-man wearing 4-shirt .  1-man wearing 5-shirt .  1-man wearing 9-shirt .  2-hair on 7-head .  3-nose of 1-man .  3-nose on 6-face .  4-shirt under 14-jacket .  6-face of 1-man .  7-head of 1-man 
zs6maXI,0-sign in 4-window .  0-sign on 12-car .  10-light on 12-car .  11-vehicle has 13-window .  11-vehicle has 14-window .  13-window on 11-vehicle .  13-window on 12-car .  14-window on 11-vehicle .  15-window on 11-vehicle .  15-window on 12-car .  3-sign in 4-window .  3-sign in 9-windshield .  4-window on 12-car .  8-window on 11-vehicle .  9-windshield on 12-car 
ztdf8dZ,11-head of 6-man .  13-face of 7-woman .  15-hat on 11-head .  6-man has 10-hand .  6-man has 11-head .  6-man wearing 0-shirt .  6-man wearing 15-hat .  6-man wearing 8-cap .  7-woman has 13-face .  7-woman has 4-hair .  8-cap on 11-head 
zvdzU3y,0-glass on 5-man .  0-glass on 7-face .  10-nose of 5-man .  10-nose on 7-face .  11-nose of 6-woman .  12-mouth of 6-woman .  14-flag behind 5-man .  5-man has 10-nose .  5-man has 1-hair .  5-man has 7-face .  5-man wearing 0-glass .  5-man wearing 13-tie .  6-woman has 11-nose .  6-woman has 12-mouth .  6-woman has 15-neck .  6-woman has 4-hair .  6-woman has 9-face .  7-face of 5-man .  9-face of 6-woman 
ZwFfyVJ,0-eye of 6-man .  1-ear of 6-man .  2-face of 6-man .  3-eye of 6-man .  4-nose of 6-man .  6-man has 0-eye .  6-man has 1-ear .  6-man has 2-face .  6-man has 3-eye .  6-man has 4-nose .  6-man has 7-eye .  6-man has 8-mouth .  7-eye of 6-man .  8-mouth of 6-man 
zZIOwqg,1-man has 2-hair .  1-man has 8-head .  1-man looking at 0-screen .  1-man wearing 13-pant .  1-man wearing 5-jacket .  2-hair on 8-head .  8-head of 1-man 
